id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41773253,Qt individual - Ônibus para Fundão e Aeroporto,98423589,Caio,,Jardim Guanabara,-22.80929,-43.19671,Private room,70,1,12,2022-04-29,0.60,1,364,8,
41773655,Quarto de Casal em Cobertura,136927589,Layla,,Andaraí,-22.92863,-43.24632,Private room,170,2,1,2020-02-25,0.04,1,365,0,
41774322,Quarto de casal na Avenida Atlântica (mezanino),74978304,Maidy,,Copacabana,-22.96489,-43.17579,Private room,516,3,0,,,5,363,0,
42013208,Imóvel tranquilo e confortável na zona sul do Rio.,33671085,Claudio,,Laranjeiras,-22.94344,-43.19248,Entire home/apt,349,2,2,2020-02-26,0.07,3,357,0,
42013847,"Studio no Leblon, próximo a praia",108450378,Murilo,,Leblon,-22.98255,-43.21957,Entire home/apt,320,3,17,2021-03-13,0.60,1,87,0,
41774330,"Copacabana- onde tudo acontece. Praia, blocos, bar",330023596,Mara Silzeli,,Copacabana,-22.98027,-43.19372,Private room,300,4,0,,,1,180,0,
41899101,Angra dos Reis - Portogalo,44281939,Christiane,,Ipanema,-22.98437,-43.20633,Private room,9000,2,0,,,1,358,0,
42014185,Apartment in the heart of Leblon. Best spot in Rio,81416558,Giovani,,Leblon,-22.98459,-43.22907,Entire home/apt,590,2,15,2022-04-25,0.53,1,331,5,
42014927,Quarto bem localizado,243658462,Bruno,,Copacabana,-22.98516,-43.19316,Private room,200,3,0,,,1,83,0,
41900573,Apartamento carnaval melhor ponto copacabana,293462261,Fernanda,,Copacabana,-22.96334,-43.17484,Entire home/apt,450,5,1,2020-02-26,0.04,1,90,0,
41774331,Apto verão Rio de Janeiro Copacabana,328731892,Habitat,,Copacabana,-22.97476,-43.1941,Entire home/apt,1033,2,1,2020-01-23,0.03,1,359,0,
41774372,Lindo ap em excelente localização Copacabana,16813394,Lourdes,,Copacabana,-22.98587,-43.19194,Entire home/apt,1500,4,0,,,1,87,0,
41775087,Residência familiar. Só para mulheres. No smoking.,289962026,Luciana,,Botafogo,-22.95476,-43.17944,Shared room,86,1,3,2022-03-02,0.11,2,360,2,
42014945,Apartamento Av Atlântica aconchegante,173357710,Silvania,,Copacabana,-22.9776,-43.18836,Entire home/apt,151,2,19,2022-06-05,0.67,4,123,16,
42016034,Copacabana Duplex luxo com vista para o mar,332911682,Jaqueline,,Copacabana,-22.96913,-43.18002,Entire home/apt,900,2,32,2022-05-17,1.56,1,329,26,
41775363,Julio 5 Stars | 160m2 | Com vista lateral do mar,330044451,Dayse,,Copacabana,-22.98444,-43.19015,Entire home/apt,389,2,34,2022-05-30,1.16,2,112,18,
41775909,"Mega Apartamento
Todo Climatizado",227328625,Alexandre,,Campo Grande,-22.89786,-43.55149,Entire home/apt,195,2,23,2022-03-17,0.85,3,365,8,
41901752,Santuario na Gavea,193318088,Monica,,Gávea,-22.97345,-43.22819,Entire home/apt,500,5,0,,,1,83,0,
41901755,Suíte privativa - Glória,71986179,Mariana,,Glória,-22.92158,-43.17477,Private room,100,4,4,2022-02-02,0.14,2,338,1,
41901836,Vista do mar,214762358,Claudio,,Copacabana,-22.96417,-43.17581,Entire home/apt,200,2,6,2022-03-19,0.22,1,352,5,
41902574,Rio080 - 2 bedroom penthouse in Leblon,22805631,Latin Exclusive,,Leblon,-22.9882,-43.22692,Entire home/apt,5421,1,0,,,46,64,0,
41903562,Appartement at Beach Rio de Janeiro,24332317,Jean Claude,,Copacabana,-22.97337,-43.18746,Entire home/apt,1068,7,1,2020-02-25,0.04,2,173,0,
42017591,Melhor ponto de COPACABANA,311653094,Ercia,,Copacabana,-22.97852,-43.19164,Entire home/apt,290,2,7,2022-04-26,0.25,2,164,3,
41906532,"Quarto. Ilha da gigoia, Segurança, praia e metrô.",43113379,María Jose,,Barra da Tijuca,-23.00226,-43.30929,Private room,150,1,1,2022-03-01,0.27,1,170,1,
41908814,Apartamento em Copacabana e próximo a Ipanema,225797957,Daniela,,Copacabana,-22.98408,-43.19223,Entire home/apt,180,3,1,2022-01-13,0.19,9,364,1,
42017797,Leblon: apartamento reformado a 2 passos do metrô,330891501,Adriana,,Leblon,-22.98354,-43.21605,Entire home/apt,261,3,34,2022-05-30,1.18,1,83,20,
41910295,Paquetá - Pérgola de Gaudi,119429985,José,,Paquetá,-22.75425,-43.11176,Entire home/apt,220,1,25,2022-05-16,0.89,1,174,22,
41910399,Comfortable studio on the Copacabana Beach block,21218739,Pedro,,Copacabana,-22.96568,-43.17603,Entire home/apt,180,5,7,2022-05-31,0.25,8,164,5,
41910780,🏖 COZY APARTMENT COPACABANA BEACH 🏄‍♂️,57671630,Leander,,Copacabana,-22.96613,-43.18009,Entire home/apt,529,5,3,2022-04-25,0.55,13,135,3,
41911143,Micro apartamento na Barra de guaratiba.,245839631,Francisco,,Barra de Guaratiba,-23.06418,-43.56688,Entire home/apt,51,2,1,2022-04-24,0.51,2,0,1,
41912958,Maravilhosa vista,5973498,Suyanne,,Andaraí,-22.91983,-43.24768,Private room,200,3,0,,,3,179,0,
41913121,APARTAMENTO EM FRENTE A PRAIA POSTO 9 DO RECREIO,331406965,Ana Lucia Da,,Recreio dos Bandeirantes,-23.02221,-43.44952,Entire home/apt,700,1,38,2022-03-05,1.34,1,78,14,
42017895,Ótimo Quarto,331462706,Marcus,,Copacabana,-22.96368,-43.17642,Private room,950,3,0,,,2,88,0,
41775942,FLAT RIO DE JANEIRO,195042943,ProDivers,,Jacarepaguá,-22.97416,-43.41315,Entire home/apt,89,2,10,2020-05-27,0.34,1,81,0,
41776015,Casa na ilha do Governador. Quarto compartilhado.,330049732,Maristela,,Portuguesa,-22.80351,-43.20926,Shared room,119,1,1,2020-01-26,0.03,2,365,0,
41776365,Quarto compartilhado próximo ao Aeroporto Galeão,330049732,Maristela,,Portuguesa,-22.8016,-43.21072,Shared room,109,1,0,,,2,365,0,
42018135,Quarto inteiro em Laranjeiras  vista verde  e wifi,22707491,Luciana,,Laranjeiras,-22.93051,-43.18553,Private room,280,2,0,,,1,89,0,
42018658,Excelente Suite Privativa em Botafogo,99395236,Andréa,,Botafogo,-22.953105926513672,-43.18716812133789,Private room,250,2,1,2020-02-26,0.04,1,159,0,
41776623,Apartamento maravilhoso  no melhor ponto do Rio!,330067368,Regina,,Copacabana,-22.96647,-43.18292,Entire home/apt,799,3,10,2022-05-01,0.49,1,167,9,
42019746,Apartamento a 8 minutos a pé de Copacabana,83686002,Danielle,,Botafogo,-22.95474,-43.17535,Entire home/apt,700,2,0,,,1,0,0,
42021055,"Safe and comfortable apartment, Copacabana beach",15134815,Carlos Alberto,,Copacabana,-22.97012,-43.19005,Entire home/apt,168,2,3,2022-04-22,0.11,1,157,2,
41913693,Minha Casa é sua Casa,18786221,Ani,,Copacabana,-22.970299,-43.183765,Entire home/apt,186,3,38,2022-05-23,4.15,1,132,38,
41914266,"Barra Palace 2 quartos, flat de frente à praia",16432884,Leticia,,Barra da Tijuca,-23.01065,-43.32069,Entire home/apt,414,2,5,2022-04-24,0.28,1,74,4,
41915181,CARNAVAL em um cantinho no Paraíso!!,326860266,André,,Recreio dos Bandeirantes,-23.02415,-43.5086,Entire home/apt,329,5,0,,,2,0,0,
42021235,Studio/kitnet no centro do Rio de Janeiro💓,102221833,Sonia Regina,,Centro,-22.90859,-43.17758,Entire home/apt,280,2,2,2022-01-02,0.07,1,109,1,
41778940,Casa completa para aproveitar o inverno❄️,48001001,Danyelle E Fellipe,,Vargem Pequena,-22.98948,-43.45799,Entire home/apt,574,2,77,2022-05-02,2.70,1,138,23,
41784661,Gávea arborizada e tranquila,81605501,Margarida,,Gávea,-22.97409,-43.22769,Entire home/apt,150,365,1,2020-01-23,0.03,1,358,0,
41785606,Loft no Coração do Leblon,78463246,Thiago,,Leblon,-22.98349,-43.21716,Entire home/apt,276,2,26,2022-05-31,1.27,2,243,21,
41786068,Excelente apto em Copacabana Carnaval ate 5,1500426,Rio,,Copacabana,-22.97262,-43.19212,Entire home/apt,200,90,0,,,44,365,0,
42022222,Ap. Copacabana perto de tudo,55254246,Ronaldo,,Copacabana,-22.96417,-43.17464,Entire home/apt,265,2,3,2022-04-26,0.74,3,355,3,
42022246,Apartamento está alugado .,228950180,Nilse,,Pechincha,-22.93371,-43.35363,Private room,500,1,0,,,2,87,0,
42022277,"Ambiente familiar, conforto, segurança na Reserva.",170573897,Aline,,Barra da Tijuca,-23.01041,-43.427,Entire home/apt,135,2,5,2022-02-27,0.28,1,68,2,
41786794,Barramares Praia da Barra,38567806,Felipe,,Barra da Tijuca,-23.01089,-43.32213,Entire home/apt,350,5,1,2020-01-26,0.03,2,163,0,
41788879,Amazing 2 BDR ocean view apartment in Copacabana,601323,Laurent,,Copacabana,-22.96582,-43.17652,Entire home/apt,449,3,31,2022-06-03,1.08,11,216,12,
41789392,Apartamento Confortável e Moderno na Península,5464628,Marilia,,Barra da Tijuca,-22.98784,-43.35862,Entire home/apt,238,3,29,2022-06-11,1.22,2,113,22,
41792423,Suite Casal Flat RioStay Riocentro_Stay'nRio 5,22240461,Tatiana,,Camorim,-22.97627,-43.41587,Private room,242,2,6,2022-06-13,0.48,13,227,5,
41792443,Suite Casal Flat RioStay Riocentro_Stay'nRio 4,22240461,Tatiana,,Jacarepaguá,-22.974834,-43.414345,Private room,199,2,8,2022-05-20,0.70,13,227,8,
41792446,Flat RioStay Riocentro 01 quarto com cozinha 6,22240461,Tatiana,,Camorim,-22.976,-43.41353,Private room,259,2,4,2022-06-06,0.37,13,225,4,
41792449,Suite Solteiro Flat RioStay Riocentro_Stay'nRio 3,22240461,Tatiana,,Jacarepaguá,-22.9747,-43.41363,Private room,219,2,6,2022-02-14,0.33,13,279,3,
41792466,Flat RioStay 01 quarto com cozinha 04,22240461,Tatiana,,Camorim,-22.97446,-43.41512,Private room,259,2,8,2022-04-23,0.63,13,216,7,
41792470,Flat RioStay Riocentro 01 quarto com cozinha 5,22240461,Tatiana,,Jacarepaguá,-22.97492,-43.4138,Private room,259,2,0,,,13,228,0,
41792475,Suite Casal Flat RioStay Riocentro_Stay'nRio 3,22240461,Tatiana,,Jacarepaguá,-22.97443,-43.41367,Private room,199,2,7,2021-11-15,0.34,13,224,1,
41794930,Apartamento em Botafogo. Equipado e mobiliado.,47864937,Diogo,,Botafogo,-22.9507,-43.18999,Entire home/apt,145,1,16,2022-06-18,2.42,1,43,16,
41795347,"Bairro nobre e seguro, perto da praia e shopping.",330226535,Elizabete,,Leblon,-22.98548,-43.22359,Entire home/apt,770,90,1,2020-02-27,0.04,1,90,0,
41795725,LUXOBRASIL #RJ470 Cobertura Triplex Condomínio Golden Coast 03 Quartos Cobertura Aluguel de Temporada,70646886,LuxoBrasil,,Barra da Tijuca,-23.01054,-43.35713,Entire home/apt,3125,1,0,,,38,353,0,
41795749,LUXOBRASIL #RJ484 Incrível 03 Quartos no Jardim Oceânico Apartamento Aluguel Temporada,70646886,LuxoBrasil,,Barra da Tijuca,-23.00976,-43.31355,Entire home/apt,1150,1,0,,,38,10,0,
41795971,"LUXOBRASIL #RJ725Mansão 07 Quartos no Condomínio Mansões Casa aluguel de temporada, fotos e publicidade",70646886,LuxoBrasil,,Barra da Tijuca,-23.00142,-43.41789,Entire home/apt,6000,1,0,,,38,365,0,
41915700,Ipanema 400m praia 150m  Metrô Pertinho de tudo !,331576610,Geise,,Ipanema,-22.98494,-43.19456,Entire home/apt,230,2,58,2022-05-23,2.04,1,68,52,
41915769,Apê 150 metros da praia de Copacabana.,331576675,Elian,,Copacabana,-22.96451,-43.17601,Entire home/apt,850,4,1,2020-02-22,0.04,1,363,0,
41918979,"3 Centro Lapa (trabalho, cultura e boemia)",331635577,Sergio,,Santa Teresa,-22.91545,-43.186,Entire home/apt,150,2,24,2022-03-11,0.89,1,361,13,
41921451,Casa para hospedagem próximo BRT Praça Seca.,331144506,Raquel Ferreira,,Vila Valqueire,-22.89498,-43.36431,Private room,60,2,0,,,1,90,0,
41925984,Leblon do lado da praia Moderno confortavel,12162254,Antonio Manuel,,Leblon,-22.98508,-43.22485,Entire home/apt,1000,3,4,2021-11-15,0.29,1,266,3,
41926666,Vila do Didi,331709764,Diogo,,Pilares,-22.88008,-43.30008,Entire home/apt,60,1,0,,,1,90,0,
41927188,Aqui você vai se sentir em casa,36489276,Ricardo,,Estácio,-22.91404,-43.2087,Private room,230,4,0,,,1,89,0,
41927796,Quarto amplo copacabana,37427403,Arthur,,Copacabana,-22.98078,-43.1956,Shared room,100,3,2,2022-01-02,0.07,3,365,1,
41928239,Studio in Gávea: very green and tranquility,40884805,Brenno,,Gávea,-22.977484,-43.234165,Entire home/apt,690,2,8,2022-03-02,0.28,3,349,6,
41931459,"Omar do Rio: Modern, Internet 500mbps + Smart TV 3 minutes walking from Copacabana, Ipanema and Arpoador Beachs and the Metro (RP 95/202)",6000862,,,Copacabana,-22.98387,-43.19255,Entire home/apt,301,1,30,2022-06-10,1.04,112,254,11,
42022871,Apartamento inteiro na Praia de Botafogo para 2,6899629,Pedro,,Botafogo,-22.9456,-43.18182,Entire home/apt,999,2,3,2020-03-06,0.11,1,89,0,
41932157,"Copacabana ❤️
Quadra da Praia 🌊
Te esperamos 🙏🏼",300381585,Mabe,,Copacabana,-22.97768,-43.19012,Entire home/apt,200,2,35,2022-05-31,1.24,1,350,27,
41796757,"Aconchego na Lapa! Trabalho, Estudos e Lazer",245952659,Ana Claudia,,Centro,-22.91142,-43.19022,Entire home/apt,320,1,6,2021-11-15,0.29,1,364,5,
41799587,Sea view Studio in Copacabana beach,21218739,Pedro,,Copacabana,-22.96402,-43.17475,Entire home/apt,250,5,17,2022-03-29,0.58,8,175,9,
41799914,CASA DE PRAIA EM BARRA DE GUARATIBA.,15737713,Dandara Aida,,Barra de Guaratiba,-23.06903,-43.56635,Entire home/apt,400,3,2,2022-01-03,0.10,1,365,1,
42030819,Ambiente familiar e acolhedor no coração do RJ.,106416557,Patricia,,Santa Teresa,-22.91321,-43.19127,Private room,200,3,0,,,1,365,0,
42033056,Ap Praia de Botafogo,160094795,Johnata,,Botafogo,-22.94745,-43.18373,Entire home/apt,500,3,0,,,1,263,0,
41932562,⭐Melhor ponto de Ipanema/Arpoador/Copacabana⭐,331767015,Mariseti,,Ipanema,-22.98421,-43.19573,Entire home/apt,214,4,32,2022-06-10,1.11,1,33,22,
42033797,Quadra da praia de Copacabana 2 quartos,189580681,Marina,,Copacabana,-22.97664,-43.18942,Entire home/apt,219,5,8,2022-03-04,0.28,1,95,3,
41932859,Lindo e Moderno Apartamento em Copacabana.,37093211,Ricardo,,Copacabana,-22.97329,-43.19192,Entire home/apt,183,4,16,2022-04-25,0.57,1,151,11,
41934716,Copacabana posto 6 Carnaval ate 5 pessoas,1500426,Rio,,Copacabana,-22.98393,-43.1908,Entire home/apt,900,90,0,,,44,179,0,
41935223,Ap Copa  c/ garagem e Academia perto metrô e praia,10541644,Virginia,,Copacabana,-22.97318,-43.19132,Entire home/apt,320,5,3,2022-01-10,0.18,9,70,1,
41935687,Apart-Hotel Pontal Beach Resort 405,11504031,Valdene,,Recreio dos Bandeirantes,-23.031,-43.47317,Entire home/apt,429,2,19,2022-03-29,0.68,16,47,11,
41939327,Pequeno Funcional apartamento Copacabana mensal,11933341,Petruza,,Copacabana,-22.96637,-43.18527,Entire home/apt,119,30,0,,,4,70,0,
41939482,"Taquara, Jacarepaguá, próximo de tudo.",154206879,José,,Taquara,-22.93436,-43.37854,Entire home/apt,60,30,0,,,1,362,0,
41949143,COBERTURA 1 Quarto prox a Praia COPACABANA,532498,Luis,,Copacabana,-22.96511,-43.19052,Entire home/apt,400,2,1,2020-02-29,0.04,42,167,0,
41951418,Um cantinho para chamar de seu,77322168,Diego,,Centro,-22.91628,-43.17717,Entire home/apt,147,2,1,2022-01-07,0.18,4,313,1,
41951874,"ENTRE COPACABANA E IPANEMA, CONFORTO, PRIVACIDADE.",13257149,Guilherme,,Copacabana,-22.98673,-43.19099,Entire home/apt,750,5,0,,,1,140,0,
41953018,Apartamento Studio Praia Copacabana,299477119,Federico,,Copacabana,-22.98343,-43.19128,Entire home/apt,190,4,0,,,1,93,0,
41800455,"Studio, bem localizado, 2 hóspedes",79702368,Andrea,,Catete,-22.9289,-43.17776,Entire home/apt,100,3,5,2022-04-19,0.17,1,66,3,
41801093,"Apartamento em Copacabana, 1 min da praia",76983002,Rosana,,Copacabana,-22.964764,-43.176495,Private room,160,1,2,2020-02-26,0.07,1,85,0,
41801674,Hotel Turtle House,1537641,Gilles,,Barra de Guaratiba,-23.06515,-43.56724,Private room,600,1,18,2022-04-17,0.74,10,360,15,
42035670,Suite privada luxo com ar e garagem na Urca.,89912891,Eduardo,,Urca,-22.95217,-43.16911,Private room,200,2,22,2022-04-24,0.78,1,72,9,
41802241,Melhor e Mais Seguro Endereço de Copacabana,238544772,Cesar,,Copacabana,-22.975763,-43.189629,Entire home/apt,178,1,0,,,6,365,0,
41803083,Belinha Casa in the heart of Ipanema,10418046,Janaina,,Ipanema,-22.98245,-43.20151,Entire home/apt,725,2,29,2022-06-10,1.01,1,130,20,
42115473,Conforto e Espaço em Ipanema a 1 minuto da Praia,1422607,Leo&Archanjo,,Ipanema,-22.98655,-43.19531,Entire home/apt,675,4,17,2022-04-13,0.60,45,66,11,
41956359,"J. APÊ  STAY(RIO CENTRO, PQ OLÍMPICO, A. JEUNESSE)",331380186,João Paulo,,Camorim,-22.97583,-43.41369,Private room,150,1,48,2021-08-21,1.65,1,171,7,
41956511,Leblon: Ao lado da Praia em Linda Casa - Qto 3,182590655,Linda,,Leblon,-22.982937,-43.221146,Private room,135,2,29,2022-05-29,1.62,3,113,14,
42038517,Quarto em cobertura delícia em Laranjeiras!,51099998,Alexandra,,Laranjeiras,-22.93557,-43.18157,Private room,350,4,0,,,3,88,0,
42039924,Quarto temporada - Zona Sul,153398128,Rajana,,Botafogo,-22.95172,-43.18276,Private room,60,20,0,,,1,365,0,
41957315,Apartamento com linda vista em Santa Teresa,21483012,Elder,,Santa Teresa,-22.91694,-43.19043,Entire home/apt,300,1,0,,,1,90,0,
41958139,Apartamento Laranjeiras zona sul RJ,106110922,Flávia,,Laranjeiras,-22.92987,-43.18848,Private room,300,2,1,2020-02-25,0.04,1,90,0,
42040425,Suite perto de tudo com grande Terraço,26356272,Salete,,Laranjeiras,-22.934,-43.18129,Entire home/apt,350,2,1,2020-02-25,0.04,1,83,0,
42040585,Casa Jd Oceanico - Barra da Tijuca -RJ,297199240,Moises,,Barra da Tijuca,-23.00618,-43.31126,Entire home/apt,450,2,26,2022-01-09,1.26,1,172,17,
41960293,"Copacabana,  Posto 5, Ap tranquilo com 2 quartos.",331969970,Tiago,,Copacabana,-22.97876,-43.1916,Entire home/apt,257,5,57,2022-06-17,2.04,1,33,27,
42116385,"Ipanema, luxo, frente p/ Lagoa, vista espetacular!",334053643,Robson,,Ipanema,-22.97949,-43.19937,Entire home/apt,480,3,12,2022-04-23,0.60,1,315,11,
42041544,Leme Charmoso Apartamento,57324886,Márcia,,Leme,-22.96307,-43.16949,Entire home/apt,450,3,5,2022-06-15,0.52,1,93,5,
42041891,Copacabana com vista e perto da praia!,324120546,Felipe,,Copacabana,-22.96784,-43.18222,Entire home/apt,1200,9,0,,,1,90,0,
42042286,Apartamento padrão ZONA SUL. Esquina à praia.,112138362,Adriel,,Copacabana,-22.98337,-43.18998,Entire home/apt,450,3,0,,,1,173,0,
42117459,melhor ponto turístico do Rio de Janeiro.,334063489,Alexandre,,Botafogo,-22.95649,-43.17628,Entire home/apt,400,4,1,2020-02-12,0.03,1,363,0,
42121184,1/4 com banheiro privado ao lado da praia posto 5,110884999,Neto,,Copacabana,-22.9816,-43.19217,Private room,100,1,2,2020-11-01,0.07,2,82,0,
41962910,Apartment with ocean view and convenient location,332144008,Martina,,Barra da Tijuca,-23.0038,-43.34825,Entire home/apt,400,4,2,2020-03-20,0.07,2,129,0,
42042375,CASA EXCLUSIVA COM A MELHOR VISTA DO RIO!!!,43681819,Marcelo,,São Conrado,-22.99788,-43.25207,Entire home/apt,3800,3,0,,,2,363,0,
42042465,Quarto em cobertura delícia em Laranjeiras,51099998,Alexandra,,Laranjeiras,-22.9353,-43.18208,Private room,250,1,0,,,3,88,0,
42044130,Loft em Copacabana confortável e funcional.,328952773,Gustavo,,Copacabana,-22.96565,-43.17762,Entire home/apt,200,2,59,2022-05-22,2.07,1,156,32,
41963149,PénareiaCopa Av.Atlântica frente mar de Copacabana,318994858,Débora E Silvia,,Copacabana,-22.97153,-43.18711,Private room,250,2,3,2022-04-23,0.11,2,246,2,
41963162,Apto 60m2 no Arpoador a uma quadra das praias,21853137,Renata,,Centro,-22.90762,-43.17365,Entire home/apt,770,7,0,,,3,358,0,
41963792,Lindo apto em Ipanema !,59938618,Ricardo,,Ipanema,-22.98743,-43.19462,Entire home/apt,530,2,10,2022-04-25,0.49,1,79,8,
41970213,Carnaval seguro - LGBTQI+,105443709,Leandro,,Benfica,-22.89126,-43.24479,Private room,50,1,2,2021-11-02,0.07,1,365,1,
41971308,EXCELLENT APARTMENT IN IPANEMA !!!!!,7089390,Marcela,,Ipanema,-22.98545,-43.19791,Entire home/apt,230,3,30,2022-05-24,1.24,6,361,16,
42121634,Apartamento lindo e confortável em Copacabana.,331823122,Ana,,Copacabana,-22.9677,-43.18519,Entire home/apt,1000,2,1,2020-02-26,0.04,1,360,0,
42045157,Carnaval no Rio direto da Praia da  B. da Tijuca,52096712,Da Cunha,,Barra da Tijuca,-23.01121,-43.34037,Shared room,428,4,0,,,1,179,0,
42121718,"Loft Duplex I, próximo à Lapa, garagem opcional",2464378,Sandra Maria,,Santa Teresa,-22.9155,-43.18997,Entire home/apt,111,13,9,2022-05-13,0.35,4,137,4,
42045576,Quarto Solteiro - Rio de Janeiro - Flamengo RJ,32290636,Valéria,,Flamengo,-22.93326,-43.17738,Private room,50,1,0,,,1,329,0,
42122154,TRIPLEX RECREIO DOS SONHOS,334161021,Rosana,,Recreio dos Bandeirantes,-23.02344,-43.47917,Entire home/apt,450,2,0,,,1,83,0,
41971784,Apto na Lagoa próximo à praia de Ipanema.,332255014,Marta,,Lagoa,-22.96889,-43.20473,Entire home/apt,299,2,1,2020-02-25,0.04,1,87,0,
41973611,Apartamento Lapa - Carnaval 2022,332267221,Junior,,Centro,-22.91342,-43.18655,Entire home/apt,250,4,2,2022-01-03,0.11,1,88,1,
41974387,Ipanema -   3 qts em em frente a Pç General Osório,2903813,Lucia,,Ipanema,-22.98469,-43.1972,Entire home/apt,689,5,0,,,7,45,0,
41975646,11- Zona Sul do lado da Lapa e praias.,290541170,Caca,,Glória,-22.92203,-43.17996,Shared room,190,1,0,,,7,365,0,
41975909,apê prático e confortável,323776718,Bruno,,Santa Teresa,-22.9186,-43.17943,Entire home/apt,100,1,5,2022-04-24,0.17,1,0,1,
41977805,"Lindo espaço próx a praça, comércio, metrô, praia.",55279552,Mariana,,Catete,-22.93001,-43.17792,Entire home/apt,350,2,2,2022-03-03,0.35,1,270,2,
41979045,Apartamento super acolhedor e com ótima vista.,331369688,Thiago,,Flamengo,-22.93766,-43.17295,Entire home/apt,100,7,51,2022-05-06,1.76,1,0,15,
41979109,Copa 2 qts meia quadra do metro livre,1500426,Rio,,Copacabana,-22.96267,-43.17922,Entire home/apt,310,90,0,,,44,179,0,
41980746,Apartamento privado mobiliado em Copacabana,15849408,Marcelo,,Copacabana,-22.96157,-43.17531,Entire home/apt,93,1,84,2022-06-18,2.91,3,205,37,
41982361,"Linda cobertura com vista mar, ideal para família e grupo de amigos",257601767,Raquel Grama,,Copacabana,-22.96509,-43.17468,Entire home/apt,1495,3,1,2021-11-25,0.14,33,336,1,
42046332,308 Apartamento básico em Copacabana Posto 6,95117133,Raissa,,Copacabana,-22.98506,-43.19002,Entire home/apt,116,7,9,2022-05-31,0.32,5,81,6,
